product_id	product_name	product_class	category_hierarchy	product_features
35071	markovich platform solid wood configurable bedroom set		Furniture / Bedroom Furniture / Bedroom Sets	chestdepth-fronttoback:18|piecesincluded : chest|nightstanddepth-fronttoback:15.25|nightstanddistancebetwee:6.5|footboardwidth-sidetoside:41.5|chestmaindrawerinteriorheight-toptobottom:8|nightstandoverallweight:44|numberofproductsincluded:5 piece|interiordressercabinetwidth-sidetoside:11.75|interiorchestmaindrawerwidth-sidetoside:22|nightstanddrawerglidemechanism : ball bearing glides|interiornightstanddrawerwidth-sidetoside:20|countryoforigin : viet nam|headboardtype : panel|color : blue/brown|piecesincluded : dresser mirror|footboardheight-toptobottom:18|dressermaindrawerinteriorheight-topto
32159	montserrat wooden pinic bench	Patio Benches	Outdoor / Outdoor & Patio Furniture / Outdoor Seating & Patio Chairs / Outdoor Benches / Picnic Outdoor Benches	outerframematerial : solid wood|weightcapacity:550|overalldepth-fronttoback:60|countryoforigin : mexico|overallproductweight:81|overallproductweight:49|style : rustic|dswoodtone : light wood|metaltype : iron|dswoodtone : gray wood|producttype : picnic bench|supplierintendedandapproveduse : non residential use|overallheight-toptobottom:17|overallproductweight:65|overalldepth-fronttoback:48|outerframewoodspecies : redwood|overallwidth-sidetoside:11|overalldepth-fronttoback:36|seatingcapacity:1|paintablestainable : no|storageincluded : no|curvedseat : no|treebench : no|backincluded : no|armsinclu
13898	dyconn operated water detector alarm	Smoke & CO Detectors	Home Improvement / Kitchen Remodel & Kitchen Fixtures / Smoke Detectors / Portable Smoke Detectors	powersources : battery|overallwidth-sidetoside:2.7|orientation : portable|overallproductweight:0.3|warrantylength:1 year|producttype : accessory|overalldepth-fronttoback:1.3|overallheight-toptobottom:4|californiaproposition65warningrequired : no|installationrequired : no| : no|productwarranty : yes|countryoforigin : china
12987	collier 31.25 '' w leather lounge chair with metal frame	Reception Seating Chairs|Accent Chairs	Shop Product Type / Chairs / Guest & Reception Chairs	overallproductweight:60|seatwidth-sidetoside:21.25|armmaterial : wood|dsprimaryproductstyle : modern|style : modern & contemporary|supplierintendedandapproveduse : non residential use|seatheight-floortoseat:17.15|overalldepth-fronttoback:30|backcushionorupholsteryfillmaterial : foam|seatwidth-sidetoside:21|armheight-floortoarm:25|seatheight-floortoseat:17.75|seatdepth-fronttoback:20|armstyle : curved|overallheight-toptobottom:31.25|overallproductweight:55|backmaterial : leather|backwidth-sidetoside:21|seatcushionorupholsteryfillmaterial : foam|seatmaterial : leather|weightcapacity:300|backupho
25445	ninja 8 qt . foodi 9-in-1 deluxe xl pressure cooker and air fryer	Air Fryers|Slow Cookers	Shop Product Type / Fryers / Air Fryers	: deluxe layer , deluxe reversible rack , cook & crisp basket , detachable diffuser , 8-quart removable cooking pot , crisping lid , heat shield , control panel , cooker base , pressure lid , pressure release valve , float valve , silicone ring , anti-clog cap , air outlet vent , and condensation collector|housingheatingbasematerial : plastic|dishwashersafeparts : cooking pot/insert|features : locking lid|programmablecookingsettings : slow cook|capacityquarts:8|wattage:1760|producttype : multi-cooker|operationtype : programmable|programmablefoodsettings : yogurt|overallheight-toptobottom:14.3|
41818	southwestern dark blue area rug	Area Rugs	Rugs / Area Rugs / 3' & 4' Area Rugs	overallproductweight:5|overalllength-endtoend:47|material : polypropylene|overalllength-endtoend:126|pattern : southwestern|dsprimaryproductstyle : lodge|overalllength-endtoend:87|overallwidth-sidetoside:94|productcare : spot clean with mild detergent|location : indoor use only|purposefuldistressingtype : worn/fade|technique : power loom|overallproductweight:42|overallwidth-sidetoside:27|holidayoccasion : no holiday|overallproductweight:17|productcare : vacuum with no beater bar/rotating brush|countryoforigin-additionaldetails : turkey|construction : machine made|rugshape : rectangle|overallwi
4253	avanni patio sectional with cushions	Patio Sofas	Outdoor / Outdoor & Patio Furniture / Outdoor Seating & Patio Chairs / Patio Seating / Patio Sofas & Sectionals / Sectional Patio Sofas & Sectionals	seatcushionthickness:9.5| : spot clean with upholstery shampoo or dry cleaning solvent designed for furniture . do not saturate . pile fabrics may require brushing with a non-metallic , soft bristle brush to restore appearance . hot water extraction or steam cleaning is not a recommended cleaning method . to prevent overall soiling , frequent vacuuming or light brushing with a non-metallic , soft bristle brush to remove dust and grime is recommended . when cleaning a spill , blot immediately to remove spilled material . evenly clean the entire panel in a seam to seam fashion . do not clean jus
20051	cugina writing and chair set	Computer & Training Tables|Office Sets|Desks	Furniture / Office Furniture / Desks	supplierintendedandapproveduse : non residential use|topcolor : gray|basematerial : steel|durability : scratch resistant|overalldepth-fronttoback:27.6|bulbtype : led|topmaterial : manufactured wood|gamingconfiguration : cup holder|overallwidth-sidetoside:43.3|levelofassembly : full assembly needed|overallproductweight:48.5|weightcapacity:260|gamingconfiguration : built-in led lights|desktype : writing desk|overallheight-toptobottom:29.5|topcolor : white|basecolor : black|warrantylength:30 days|woodmetallegs : metal legs|topmanufacturedwoodtype : mdf|countryoforigin-additionaldetails : made in
12278	reynolds metal non-slip kids hanger for dress/shirt/sweater	Hangers	Storage & Organization / Closet Storage & Organization / Hangers	intendeduse : dress/shirt/sweater|producttype : standard hanger|overallheight-toptobottom:8.5|primarycolor : chrome|overallwidth-sidetoside:14|numberofhangersincluded:100|warrantylength:1 year|certifications : no|californiaproposition65warningrequired : no|fullrotationhooktwist : no|commercialorresidentialcertifications : no|compositewoodproductcwp : no|non-slip : yes|productwarranty : yes|countryoforigin : china|primarymaterial : metal
4292	brightech tree led spotlight super bright 3 light standing floor lamp , jet black	Floor Lamps	Lighting / Table & Floor Lamps / Floor Lamps	numberoflights:3|dsmetallic : silver|dssecondaryproductstyle : mid-century modern|trendingnow-black : black|switchtype : foot switch|countryoforigin-additionaldetails : made in china|overallwidth-sidetoside:13.1|supplierintendedandapproveduse : non residential use|warrantylength:5 years|glasstype : transparent|bulbbase : e26/medium ( standard ) |overallproductweight:7.45|basefinish : black|crystaltype : other|whatisintegratedled : this indicates that an led light is built into the fixture . integrated led lights are more energy efficient and can last up to 50,000 hours . they can not be replac
38049	sea and shore crab rope cheese board and platter	Serving Dishes & Platters	Kitchen & Tabletop / Tableware & Drinkware / Serveware / Serving Trays & Boards / Cheese Boards / Cheese Cheese Boards	holidayoccasion : wedding|producttype : cheese board |color : brown|style : coastal|overallproductweight:10.18|primarymaterial : wood|countryoforigin : thailand|shape : rectangular|pattern : solid color|theme : animal|overallheight-basetotop:2.5|servingutensilincluded : no|cheeseknivesandtoolsincluded : no|basestandincluded : no|additionalpieces : no|lidincluded : no|foodsafe : yes|handles : yes|purposefuldistressingtype : no distressing|naturalvariationtype : no natural variation
34077	capresso coffee burr grinder	Coffee Grinders	Kitchen & Tabletop / Small Kitchen Appliances / Coffee, Espresso, & Tea / Coffee Grinders / Burr Coffee Grinders	primarymaterial : plastic|hoppercapacity:8|overallwidth-sidetoside:4.5|grindingmethod : burr|wattage:110|powertype : electric| : capresso coffee burr grinder|overallheight-toptobottom:9.25|overallproductweight:3|voltage:120|finish : black/silver|warrantylength:1 year|groundbincapacity:4|overalldepth-fronttoback:6.5|ptfefree : no| : no|bpafree : no|californiaproposition65warningrequired : no|plug-in : yes|productwarranty : yes|countryoforigin : china|fullorlimitedwarranty : limited
23033	jurassic mark kids dino small bean bag chair	Bean Bags	Furniture / Game Tables & Game Room Furniture / Bean Bag Chairs / Green Bean Bag Chairs	weightcapacity:50|dsprimaryproductstyle : modern|countryoforigin-additionaldetails : made in china|upholsterygrade : b|productcare : do not machine wash. clean with damp towel.|producttype : bean bag chair|overallheight-toptobottom:21.6|fillmaterial : foam|upholsterymaterial:100 % polyester|overallwidth-sidetoside:29|warrantylength:1 year|fillmaterial : beads|waterrepellant : no resiliency|overalldepth-fronttoback:19|seatingcomfort : medium|dssecondaryproductstyle : transitional modern|minimumdoorwidth-sidetoside:29|size : medium|upholsterycolor : green/orange|overallproductweight:4.75|lifesta
18547	whittenburg bath tissue reserve	Toilet Paper Holders	Home Improvement / Bathroom Remodel & Bathroom Fixtures / Toilets & Bidets / Toilet Paper Holders	overallwidth-sidetoside:6|finish : chrome|overallproductweight:5|style : modern & contemporary|mounttype : freestanding|overallheight-toptobottom:14.25|overalldepth-fronttoback:8|countryoforigin : china|primarymaterial : metal
11750	heather dutton duvet cover set	Bedding Sets	Bed & Bath / Bedding / All Bedding / Double & Full Bedding	closuretype : zipper|duvetcovercomforterwidth-sidetoside:68|duvetcovercomforterlength-headtotoe:88|shammaterial : polyester|material : microfiber / polyester|duvetorcomfortercolor : cream|shamheight-toptobottom:36|shamcolor : cream|gender : gender neutral|kidssubject : no subject|duvetcovercomforterwidth-sidetoside:104|lifestage : adult|duvetcovercomforterwidth-sidetoside:88|cleaningmethod : machine washable|shamwidth-sidetoside:20|productcare : machine wash cold on gentle cycle . tumble dry low . do not bleach or iron.|pattern : geometric|color : orange/green|materialcomposition:100|duvetorco
3302	34 '' bedside table lamp	Table Lamps	Lighting / Table & Floor Lamps / Table Lamps / Glass & Clear Table Lamps	shadematerial : linen|overallheight-toptobottom:33|style : modern & contemporary|overalldepth-fronttoback:10|overallproductweight:14|lifestage : adult|shadecolor : off white|basecolor : gold/clear|shadedepth-fronttoback:10|overallwidth-sidetoside:19|voltage:120|producttype : bedside|settype : single|bulbbase : e26/medium ( standard ) |maximumwattageperbulb:100|lightdirection : up|baseshape : square|shadefittertype : spider/harp|theme : no theme|whatisullisted : the underwriters laboratories ( ul ) is an independent product safety certification organization that provides products with dry , dam
19144	donnae plant stand	Planter Accessories	Outdoor / Garden / Plant Stands & Accessories	overallheight-toptobottom:29.53|color : yellow|overallproductweight:9.26|dsprimaryproductstyle : traditional|producttype : plant stand|location : indoor / outdoor use|dssecondaryproductstyle : transitional traditional|piecesincluded : does not apply|shape : novelty|overallwidth-sidetoside:12.6|primarymaterial : bamboo|overalldepth-fronttoback:12.6|countryoforigin-additionaldetails : made in china|warrantylength:30 days|totalnumberofpiecesincluded:1|withwheels : no|canadaproductrestriction : no| : no|productwarranty : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|carbphaseiicomp
10032	steinhauer classic rustic wood storage 3 drawer nightstand	Nightstands	Furniture / Bedroom Furniture / Nightstands / Brown Nightstands	tabletopweightcapacity:50|style : rustic|levelofassembly : none|overalldepth-fronttoback:11.8|numberofdrawers:3|drawerglidemechanism : wood slide|drawerinteriordepth-fronttoback:11|overallwidth-sidetoside:17.7|drawerweightcapacity:15|drawerinteriorwidth-sidetoside:16|dswoodtone : medium wood|overallheight-toptobottom:27.6|topmaterial : solid wood|color : dark brown|framematerial : solid + manufactured wood|overallproductweight:15.4|drawerinteriorheight-toptobottom:6|tabletopthickness:1|legheight-toptobottom:2|upholstered : no|bachelorschest : no|softcloseorselfclosedrawerglides : no|doorsinclu
34839	4 ft. w x 3.91 ft. d plastic portable storage shed	Sheds	Storage & Organization / Garage & Outdoor Storage & Organization / Sheds / Garage Sheds	color : green|coveragearea:15.4|overallwidth-sidetoside:47.69|roofstyle : steep slope|overallproductweight:27.06|warrantylength:1 year|overallheight-toptobottom:71.04|primarymaterial : plastic|wallthickness:0.05|estimatedtimetosetup:360|doorstyle : single door|warrantydetails : defects only|storagecapacity:15.44|shedtype : storage shed|overalldepth-fronttoback:46.62|additionaltoolsrequirednotincluded : see manual|levelofassembly : full assembly needed|construction : portable|shedtype : garage shed|windrating:1|suggestednumberofpeopleforassemblyinstall:2|compositewoodproductcwp : no|uniformpack
10286	fork and spoon set		Baby & Kids / Toddler & Kids Playroom / Indoor Play / Play Kitchen Sets & Accessories	piecesincluded:1 fork , 1 spoon|primarymaterial : plastic|additionalmaterial : abs|overallwidth-sidetoside:6.75|overallheight-toptobottom:10|overallproductweight:0.3|color : red/green|agegrouprecommendation:12 to 24 months|producttype : fork and spoon|overalldepth-fronttoback:2|additionalpartsrequired : no|drawersincluded : no|shelves : no|cabinetsincluded : no|drawers : no|commercialwarranty : no|productwarranty : no|canadaproductrestriction : no|sor2016-195-toysregulations : no|lighteffects : no|kitchenaccessoriesincluded : no|doorsincluded : no|playfoodincluded : no|adultassemblyrequired :
20057	anchondo 8 '' glass sphere pendant shade	Lighting Replacement Glass	Lighting / Light Bulbs & Hardware / Lighting Replacement Glass	overallproductweight:0.95|primarymaterial : glass|dssecondaryproductstyle : nautical|overallwidth-sidetoside:8|productcare : using water and a cheese-cloth towel|overallheight-toptobottom:8|dsprimaryproductstyle : coastal|warrantylength:1 year|suitablefor : indoor lighting|overalldepth-fronttoback:8|color : clear|outdooruse : no| : no|certifications : no|productwarranty : yes|installationrequired : yes|countryoforigin : china|fullorlimitedwarranty : limited
